callsign,landingTime,ifdelayed,eventTime1,eventTime2,utcTime,localTime,aircraftModel,aircraftModel2,fleetID,owner,airlineName,airportOriginName,airportOriginCode1,airportOriginCode2,airportOriginLat,airportOriginLng,airportOriginCountry,airportOriginOffset,airportDestName,airportDestCode1,airportDestCode2,airportDestLat,airportDestLng,airportDestCountry,airportDestOffset,timeScheduleDeparture,timeScheduleArrival,timeRealDeparture,timeRealArrival,duration,id,airportOriginCity,airportDestCity,realDepartTime,realDepartTime_local,realArriveTime,realArriveTime_local,from_to,from_to_2,route,flightTime
CAL834,Landed 15:58,yellow,1546329512,1546358312,2019/1/1 7:58,2019/1/1 15:58,B744,Boeing 747-409,B-18210,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546314900,1546327500,1546318196,1546329512,11340,11,Bangkok,Taipei,2019/1/1 4:49,2019/1/1 11:49,2019/1/1 7:58,2019/1/1 15:58,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.2
CAL833,Landed 09:58,green,1546657081,1546682281,2019/1/5 2:58,2019/1/5 9:58,B744,Boeing 747-409,B-18210,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546642800,1546656600,1546644879,1546657081,12180,11,Taipei,Bangkok,2019/1/4 23:34,2019/1/5 7:34,2019/1/5 2:58,2019/1/5 9:58,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.4
CAL834,Landed 15:49,yellow,1546674580,1546703380,2019/1/5 7:49,2019/1/5 15:49,B744,Boeing 747-409,B-18210,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546660500,1546673100,1546664001,1546674580,10560,11,Bangkok,Taipei,2019/1/5 4:53,2019/1/5 11:53,2019/1/5 7:49,2019/1/5 15:49,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,2.9
CAL833,Landed 09:56,green,1546829789,1546854989,2019/1/7 2:56,2019/1/7 9:56,B744,Boeing 747-409,B-18210,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546815600,1546829400,1546817418,1546829789,12360,11,Taipei,Bangkok,2019/1/6 23:30,2019/1/7 7:30,2019/1/7 2:56,2019/1/7 9:56,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.4
CAL834,Landed 15:40,green,1546846838,1546875638,2019/1/7 7:40,2019/1/7 15:40,B744,Boeing 747-409,B-18210,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546833300,1546845900,1546835233,1546846838,11580,11,Bangkok,Taipei,2019/1/7 4:27,2019/1/7 11:27,2019/1/7 7:40,2019/1/7 15:40,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.2
CAL833,Landed 10:03,green,1546571015,1546596215,2019/1/4 3:03,2019/1/4 10:03,B744,Boeing 747-409,B-18211,China Airlines,China Airlines (SkyTeam Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546556400,1546570200,1546558901,1546571015,12120,12,Taipei,Bangkok,2019/1/3 23:41,2019/1/4 7:41,2019/1/4 3:03,2019/1/4 10:03,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.4
CAL834,Landed 15:53,yellow,1546588434,1546617234,2019/1/4 7:53,2019/1/4 15:53,B744,Boeing 747-409,B-18211,China Airlines,China Airlines (SkyTeam Livery),Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546574100,1546586700,1546576910,1546588434,11520,12,Bangkok,Taipei,2019/1/4 4:41,2019/1/4 11:41,2019/1/4 7:53,2019/1/4 15:53,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.2
CAL833,Landed 10:03,green,1546398225,1546423425,2019/1/2 3:03,2019/1/2 10:03,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546383600,1546397400,1546385533,1546398225,12720,14,Taipei,Bangkok,2019/1/1 23:32,2019/1/2 7:32,2019/1/2 3:03,2019/1/2 10:03,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.5
CAL834,Landed 15:52,yellow,1546415521,1546444321,2019/1/2 7:52,2019/1/2 15:52,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546401300,1546413900,1546404465,1546415521,11040,14,Bangkok,Taipei,2019/1/2 4:47,2019/1/2 11:47,2019/1/2 7:52,2019/1/2 15:52,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.1
CAL833,Landed 09:45,green,1546483501,1546508701,2019/1/3 2:45,2019/1/3 9:45,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546470000,1546483800,1546471458,1546483501,12060,14,Taipei,Bangkok,2019/1/2 23:24,2019/1/3 7:24,2019/1/3 2:45,2019/1/3 9:45,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.4
CAL834,Landed 15:49,yellow,1546501754,1546530554,2019/1/3 7:49,2019/1/3 15:49,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546487700,1546500300,1546489924,1546501754,11820,14,Bangkok,Taipei,2019/1/3 4:32,2019/1/3 11:32,2019/1/3 7:49,2019/1/3 15:49,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.3
CAL833,Landed 10:14,yellow,1546744440,1546769640,2019/1/6 3:14,2019/1/6 10:14,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546729200,1546743000,1546731588,1546744440,12840,14,Taipei,Bangkok,2019/1/5 23:39,2019/1/6 7:39,2019/1/6 3:14,2019/1/6 10:14,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.6
CAL834,Landed 16:06,yellow,1546761971,1546790771,2019/1/6 8:06,2019/1/6 16:06,B744,Boeing 747-409,B-18215,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546746900,1546759500,1546751216,1546761971,10740,14,Bangkok,Taipei,2019/1/6 5:06,2019/1/6 12:06,2019/1/6 8:06,2019/1/6 16:06,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3
CAL835,Landed 17:00,green,1546336840,1546362040,2019/1/1 10:00,2019/1/1 17:00,A333,Airbus A330-302,B-18302,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546322100,1546335900,1546323590,1546336840,13260,16,Taipei,Bangkok,2019/1/1 6:19,2019/1/1 14:19,2019/1/1 10:00,2019/1/1 17:00,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.7
CAL836,Landed 22:54,yellow,1546354441,1546383241,2019/1/1 14:54,2019/1/1 22:54,A333,Airbus A330-302,B-18302,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546339800,1546352700,1546342636,1546354441,11820,16,Bangkok,Taipei,2019/1/1 11:37,2019/1/1 18:37,2019/1/1 14:54,2019/1/1 22:54,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.3
CAL835,Landed 17:02,yellow,1546509743,1546534943,2019/1/3 10:02,2019/1/3 17:02,A333,Airbus A330-302,B-18307,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546494900,1546508700,1546496225,1546509743,13500,20,Taipei,Bangkok,2019/1/3 6:17,2019/1/3 14:17,2019/1/3 10:02,2019/1/3 17:02,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.8
CAL836,Landed 23:03,red,1546527780,1546556580,2019/1/3 15:03,2019/1/3 23:03,A333,Airbus A330-302,B-18307,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546512600,1546525500,1546516470,1546527780,11340,20,Bangkok,Taipei,2019/1/3 11:54,2019/1/3 18:54,2019/1/3 15:03,2019/1/3 23:03,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.2
CAL831,Landed 13:13,green,1546323207,1546348407,2019/1/1 6:13,2019/1/1 13:13,A333,Airbus A330-302,B-18310,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546308900,1546322700,1546310289,1546323207,12900,23,Taipei,Bangkok,2019/1/1 2:38,2019/1/1 10:38,2019/1/1 6:13,2019/1/1 13:13,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.6
CAL832,Landed 18:54,green,1546340090,1546368890,2019/1/1 10:54,2019/1/1 18:54,A333,Airbus A330-302,B-18310,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546327200,1546339800,1546329067,1546340090,11040,23,Bangkok,Taipei,2019/1/1 7:51,2019/1/1 14:51,2019/1/1 10:54,2019/1/1 18:54,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.1
CAL831,Landed 12:49,green,1546580986,1546606186,2019/1/4 5:49,2019/1/4 12:49,A333,Airbus A330-302,B-18310,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546568100,1546581900,1546568869,1546580986,12120,23,Taipei,Bangkok,2019/1/4 2:27,2019/1/4 10:27,2019/1/4 5:49,2019/1/4 12:49,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.4
CAL832,Landed 18:40,green,1546598408,1546627208,2019/1/4 10:40,2019/1/4 18:40,A333,Airbus A330-302,B-18310,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546586400,1546599000,1546587319,1546598408,11100,23,Bangkok,Taipei,2019/1/4 7:35,2019/1/4 14:35,2019/1/4 10:40,2019/1/4 18:40,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.1
CAL837,Landed 02:04,green,1546628657,1546653857,2019/1/4 19:04,2019/1/5 2:04,A333,Airbus A330-302,B-18310,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546615200,1546629600,1546616126,1546628657,12540,23,Taipei,Bangkok,2019/1/4 15:35,2019/1/4 23:35,2019/1/4 19:04,2019/1/5 2:04,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.5
CAL838,Landed 13:02,green,1546664545,1546693345,2019/1/5 5:02,2019/1/5 13:02,A333,Airbus A330-302,B-18310,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546651800,1546665000,1546653671,1546664545,10860,23,Bangkok,Taipei,2019/1/5 2:01,2019/1/5 9:01,2019/1/5 5:02,2019/1/5 13:02,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3
CAL831,Landed 13:29,yellow,1546410552,1546435752,2019/1/2 6:29,2019/1/2 13:29,A333,Airbus A330-302,B-18311,China Airlines,China Airlines (SkyTeam Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546395300,1546409100,1546397462,1546410552,13080,24,Taipei,Bangkok,2019/1/2 2:51,2019/1/2 10:51,2019/1/2 6:29,2019/1/2 13:29,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.6
CAL832,Landed 19:05,green,1546427125,1546455925,2019/1/2 11:05,2019/1/2 19:05,A333,Airbus A330-302,B-18311,China Airlines,China Airlines (SkyTeam Livery),Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546413600,1546426200,1546415936,1546427125,11160,24,Bangkok,Taipei,2019/1/2 7:58,2019/1/2 14:58,2019/1/2 11:05,2019/1/2 19:05,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.1
CAL837,Landed 02:19,green,1546715977,1546741177,2019/1/5 19:19,2019/1/6 2:19,A333,Airbus A330-302,B-18311,China Airlines,China Airlines (SkyTeam Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546701600,1546716000,1546703202,1546715977,12780,24,Taipei,Bangkok,2019/1/5 15:46,2019/1/5 23:46,2019/1/5 19:19,2019/1/6 2:19,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.6
CAL838,Landed 13:15,green,1546751755,1546780555,2019/1/6 5:15,2019/1/6 13:15,A333,Airbus A330-302,B-18311,China Airlines,China Airlines (SkyTeam Livery),Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546738200,1546751400,1546740230,1546751755,11520,24,Bangkok,Taipei,2019/1/6 2:03,2019/1/6 9:03,2019/1/6 5:15,2019/1/6 13:15,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.2
CAL837,Landed 02:02,green,1546542141,1546567341,2019/1/3 19:02,2019/1/4 2:02,A333,Airbus A330-302,B-18315,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546528800,1546543200,1546529950,1546542141,12180,25,Taipei,Bangkok,2019/1/3 15:39,2019/1/3 23:39,2019/1/3 19:02,2019/1/4 2:02,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.4
CAL838,Landed 13:04,green,1546578286,1546607086,2019/1/4 5:04,2019/1/4 13:04,A333,Airbus A330-302,B-18315,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546565400,1546578600,1546566566,1546578286,11700,25,Bangkok,Taipei,2019/1/4 1:49,2019/1/4 8:49,2019/1/4 5:04,2019/1/4 13:04,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.3
CAL837,Landed 02:16,green,1546802201,1546827401,2019/1/6 19:16,2019/1/7 2:16,A333,Airbus A330-302,B-18315,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546788000,1546802400,1546789845,1546802201,12360,25,Taipei,Bangkok,2019/1/6 15:50,2019/1/6 23:50,2019/1/6 19:16,2019/1/7 2:16,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.4
CAL838,Landed 12:52,green,1546836721,1546865521,2019/1/7 4:52,2019/1/7 12:52,A333,Airbus A330-302,B-18315,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546824600,1546837800,1546825733,1546836721,10980,25,Bangkok,Taipei,2019/1/7 1:48,2019/1/7 8:48,2019/1/7 4:52,2019/1/7 12:52,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.1
CAL835,Landed 16:55,green,1546768532,1546793732,2019/1/6 9:55,2019/1/6 16:55,A333,Airbus A330-302,B-18317,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546754100,1546767900,1546755337,1546768532,13200,26,Taipei,Bangkok,2019/1/6 6:15,2019/1/6 14:15,2019/1/6 9:55,2019/1/6 16:55,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.7
CAL836,Landed 23:08,red,1546787280,1546816080,2019/1/6 15:08,2019/1/6 23:08,A333,Airbus A330-302,B-18317,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546771800,1546784700,1546775956,1546787280,11340,26,Bangkok,Taipei,2019/1/6 11:59,2019/1/6 18:59,2019/1/6 15:08,2019/1/6 23:08,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.2
CAL835,Landed 16:50,green,1546854620,1546879820,2019/1/7 9:50,2019/1/7 16:50,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546840500,1546854300,1546841273,1546854620,13320,28,Taipei,Bangkok,2019/1/7 6:07,2019/1/7 14:07,2019/1/7 9:50,2019/1/7 16:50,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.7
CAL836,Landed 22:54,yellow,1546872840,1546901640,2019/1/7 14:54,2019/1/7 22:54,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546858200,1546871100,1546861687,1546872840,11160,28,Bangkok,Taipei,2019/1/7 11:48,2019/1/7 18:48,2019/1/7 14:54,2019/1/7 22:54,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.1
CAL835,Landed 16:53,green,1546422786,1546447986,2019/1/2 9:53,2019/1/2 16:53,A333,Airbus A330-302,B-18353,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546408500,1546422300,1546410010,1546422786,12780,29,Taipei,Bangkok,2019/1/2 6:20,2019/1/2 14:20,2019/1/2 9:53,2019/1/2 16:53,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.6
CAL836,Landed 23:05,yellow,1546441526,1546470326,2019/1/2 15:05,2019/1/2 23:05,A333,Airbus A330-302,B-18353,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546426200,1546439100,1546430039,1546441526,11460,29,Bangkok,Taipei,2019/1/2 11:53,2019/1/2 18:53,2019/1/2 15:05,2019/1/2 23:05,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.2
CAL835,Landed 16:52,green,1546595560,1546620760,2019/1/4 9:52,2019/1/4 16:52,A333,Airbus A330-302,B-18355,China Airlines,China Airlines (Welcome to Taiwan Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546581300,1546595100,1546582505,1546595560,13080,30,Taipei,Bangkok,2019/1/4 6:15,2019/1/4 14:15,2019/1/4 9:52,2019/1/4 16:52,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.6
CAL836,Landed 22:31,green,1546612260,1546641060,2019/1/4 14:31,2019/1/4 22:31,A333,Airbus A330-302,B-18355,China Airlines,China Airlines (Welcome to Taiwan Livery),Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546599000,1546611900,1546601084,1546612260,11160,30,Bangkok,Taipei,2019/1/4 11:24,2019/1/4 18:24,2019/1/4 14:31,2019/1/4 22:31,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.1
CAL837,Landed 02:05,green,1546369554,1546394754,2019/1/1 19:05,2019/1/2 2:05,A333,Airbus A330-302,B-18356,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546356000,1546370400,1546356715,1546369554,12840,31,Taipei,Bangkok,2019/1/1 15:31,2019/1/1 23:31,2019/1/1 19:05,2019/1/2 2:05,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.6
CAL838,Landed 13:13,green,1546406014,1546434814,2019/1/2 5:13,2019/1/2 13:13,A333,Airbus A330-302,B-18356,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546392600,1546405800,1546394796,1546406014,11220,31,Bangkok,Taipei,2019/1/2 2:06,2019/1/2 9:06,2019/1/2 5:13,2019/1/2 13:13,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.1
CAL835,Landed 16:55,green,1546682133,1546707333,2019/1/5 9:55,2019/1/5 16:55,A333,Airbus A330-302,B-18358,China Airlines,China Airlines (Masalu! Taiwan Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546667700,1546681500,1546669418,1546682133,12720,33,Taipei,Bangkok,2019/1/5 6:23,2019/1/5 14:23,2019/1/5 9:55,2019/1/5 16:55,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.5
CAL836,Landed 22:14,yellow,1546697640,1546726440,2019/1/5 14:14,2019/1/5 22:14,A333,Airbus A330-302,B-18358,China Airlines,China Airlines (Masalu! Taiwan Livery),Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546685400,1546698300,1546688760,1546697640,8880,33,Bangkok,Taipei,2019/1/5 11:46,2019/1/5 18:46,2019/1/5 14:14,2019/1/5 22:14,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,2.5
CAL831,Landed 13:07,green,1546754826,1546780026,2019/1/6 6:07,2019/1/6 13:07,A333,Airbus A330-302,B-18359,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546740900,1546754700,1546741632,1546754826,13200,34,Taipei,Bangkok,2019/1/6 2:27,2019/1/6 10:27,2019/1/6 6:07,2019/1/6 13:07,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.7
CAL832,Landed 18:49,green,1546771748,1546800548,2019/1/6 10:49,2019/1/6 18:49,A333,Airbus A330-302,B-18359,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546759200,1546771800,1546761163,1546771748,10560,34,Bangkok,Taipei,2019/1/6 7:52,2019/1/6 14:52,2019/1/6 10:49,2019/1/6 18:49,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,2.9
CAL837,Landed 02:43,yellow,1546458201,1546483401,2019/1/2 19:43,2019/1/3 2:43,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546442400,1546456800,1546446114,1546458201,12060,35,Taipei,Bangkok,2019/1/2 16:21,2019/1/3 0:21,2019/1/2 19:43,2019/1/3 2:43,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand,3.4
CAL838,Landed 13:07,green,1546492079,1546520879,2019/1/3 5:07,2019/1/3 13:07,A333,Airbus A330-302,B-18360,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546479000,1546492200,1546480627,1546492079,11460,35,Bangkok,Taipei,2019/1/3 1:57,2019/1/3 8:57,2019/1/3 5:07,2019/1/3 13:07,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand,3.2
CAL839,Landed 17:55,yellow,1546340145,1546365345,2019/1/1 10:55,2019/1/1 17:55,B738,Boeing 737-8AL,B-18665,China Airlines,China Airlines,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546325700,1546338900,1546327892,1546340145,12240,52,Kaohsiung,Bangkok,2019/1/1 7:31,2019/1/1 15:31,2019/1/1 10:55,2019/1/1 17:55,Taiwan_Thailand,Kaohsiung_Bangkok,Taiwan_Thailand,3.4
