callsign,landingTime,ifdelayed,eventTime1,eventTime2,utcTime,localTime,aircraftModel,aircraftModel2,fleetID,owner,airlineName,airportOriginName,airportOriginCode1,airportOriginCode2,airportOriginLat,airportOriginLng,airportOriginCountry,airportOriginOffset,airportDestName,airportDestCode1,airportDestCode2,airportDestLat,airportDestLng,airportDestCountry,airportDestOffset,timeScheduleDeparture,timeScheduleArrival,timeRealDeparture,timeRealArrival,duration,id,airportOriginCity,airportDestCity,realDepartTime,realDepartTime_local,realArriveTime,realArriveTime_local,from_to,from_to_2,route
CAL922,Landed 09:22,green,1546392134,1546420934,2019/1/2 1:22,2019/1/2 9:22,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546386900,1546392600,1546387842,1546392134,4320,28,Hong Kong,Taipei,2019/1/2 0:10,2019/1/2 8:10,2019/1/2 1:22,2019/1/2 9:22,Hong Kong_Taiwan,Hong Kong_Taipei,Taiwan_Hong Kong
CAL909,Landed 12:37,green,1546403877,1546432677,2019/1/2 4:37,2019/1/2 12:37,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,1546396800,1546404000,1546398700,1546403877,5160,28,Taipei,Hong Kong,2019/1/2 3:11,2019/1/2 11:11,2019/1/2 4:37,2019/1/2 12:37,Taiwan_Hong Kong,Taipei_Hong Kong,Taiwan_Hong Kong
CAL910,Landed 15:42,green,1546414958,1546443758,2019/1/2 7:42,2019/1/2 15:42,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546408800,1546415400,1546410528,1546414958,4440,28,Hong Kong,Taipei,2019/1/2 6:28,2019/1/2 14:28,2019/1/2 7:42,2019/1/2 15:42,Hong Kong_Taiwan,Hong Kong_Taipei,Taiwan_Hong Kong
CAL158,Landed 20:27,green,1546428458,1546460858,2019/1/2 11:27,2019/1/2 20:27,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,1546421100,1546429800,1546421627,1546428458,6840,28,Taipei,Osaka,2019/1/2 9:33,2019/1/2 17:33,2019/1/2 11:27,2019/1/2 20:27,Taiwan_Japan,Taipei_Osaka,Taiwan_Japan
CAL159,Landed 11:24,green,1546485853,1546514653,2019/1/3 3:24,2019/1/3 11:24,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546474500,1546486500,1546475207,1546485853,10620,28,Osaka,Taipei,2019/1/3 0:26,2019/1/3 9:26,2019/1/3 3:24,2019/1/3 11:24,Japan_Taiwan,Osaka_Taipei,Taiwan_Japan
CAL104,Landed 16:27,green,1546500428,1546532828,2019/1/3 7:27,2019/1/3 16:27,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,32400,1546490100,1546500900,1546490802,1546500428,9600,28,Taipei,Tokyo,2019/1/3 4:46,2019/1/3 12:46,2019/1/3 7:27,2019/1/3 16:27,Taiwan_Japan,Taipei_Tokyo,Taiwan_Japan
CAL105,Landed 20:45,green,1546519500,1546548300,2019/1/3 12:45,2019/1/3 20:45,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546505100,1546520100,1546506979,1546519500,12540,28,Tokyo,Taipei,2019/1/3 9:16,2019/1/3 18:16,2019/1/3 12:45,2019/1/3 20:45,Japan_Taiwan,Tokyo_Taipei,Taiwan_Japan
CAL921,Landed 23:49,green,1546530571,1546559371,2019/1/3 15:49,2019/1/3 23:49,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,1546525200,1546531500,1546525756,1546530571,4800,28,Taipei,Hong Kong,2019/1/3 14:29,2019/1/3 22:29,2019/1/3 15:49,2019/1/3 23:49,Taiwan_Hong Kong,Taipei_Hong Kong,Taiwan_Hong Kong
CAL922,Landed 09:36,green,1546565782,1546594582,2019/1/4 1:36,2019/1/4 9:36,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546559700,1546565400,1546560927,1546565782,4860,28,Hong Kong,Taipei,2019/1/4 0:15,2019/1/4 8:15,2019/1/4 1:36,2019/1/4 9:36,Hong Kong_Taiwan,Hong Kong_Taipei,Taiwan_Hong Kong
CAL909,Landed 12:38,green,1546576693,1546605493,2019/1/4 4:38,2019/1/4 12:38,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,1546569600,1546576800,1546571549,1546576693,5160,28,Taipei,Hong Kong,2019/1/4 3:12,2019/1/4 11:12,2019/1/4 4:38,2019/1/4 12:38,Taiwan_Hong Kong,Taipei_Hong Kong,Taiwan_Hong Kong
CAL910,Landed 15:35,green,1546587339,1546616139,2019/1/4 7:35,2019/1/4 15:35,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546581600,1546588200,1546582886,1546587339,4440,28,Hong Kong,Taipei,2019/1/4 6:21,2019/1/4 14:21,2019/1/4 7:35,2019/1/4 15:35,Hong Kong_Taiwan,Hong Kong_Taipei,Taiwan_Hong Kong
CAL150,Landed 21:01,green,1546603268,1546635668,2019/1/4 12:01,2019/1/4 21:01,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Nagoya Chubu Centrair International Airport,NGO,RJGG,34.85841,136.805405,Japan,32400,1546593300,1546602600,1546595472,1546603268,7800,28,Taipei,Nagoya,2019/1/4 9:51,2019/1/4 17:51,2019/1/4 12:01,2019/1/4 21:01,Taiwan_Japan,Taipei_Nagoya,Taiwan_Japan
CAL151,Landed 12:03,green,1546660993,1546689793,2019/1/5 4:03,2019/1/5 12:03,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Nagoya Chubu Centrair International Airport,NGO,RJGG,34.85841,136.805405,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546649400,1546662000,1546649863,1546660993,11160,28,Nagoya,Taipei,2019/1/5 0:57,2019/1/5 9:57,2019/1/5 4:03,2019/1/5 12:03,Japan_Taiwan,Nagoya_Taipei,Taiwan_Japan
CAL703,Landed 15:38,green,1546673881,1546702681,2019/1/5 7:38,2019/1/5 15:38,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Manila Ninoy Aquino International Airport,MNL,RPLL,14.50864,121.019501,Philippines,28800,1546666200,1546674600,1546667432,1546673881,6420,28,Taipei,Manila,2019/1/5 5:50,2019/1/5 13:50,2019/1/5 7:38,2019/1/5 15:38,Taiwan_Philippines,Taipei_Manila,Taiwan_Philippines
CAL704,Landed 18:34,green,1546684481,1546713281,2019/1/5 10:34,2019/1/5 18:34,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Manila Ninoy Aquino International Airport,MNL,RPLL,14.50864,121.019501,Philippines,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546678500,1546686300,1546678699,1546684481,5760,28,Manila,Taipei,2019/1/5 8:58,2019/1/5 16:58,2019/1/5 10:34,2019/1/5 18:34,Philippines_Taiwan,Manila_Taipei,Taiwan_Philippines
CAL921,Landed 00:07,green,1546704469,1546733269,2019/1/5 16:07,2019/1/6 0:07,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,1546698000,1546704300,1546699384,1546704469,5100,28,Taipei,Hong Kong,2019/1/5 14:43,2019/1/5 22:43,2019/1/5 16:07,2019/1/6 0:07,Taiwan_Hong Kong,Taipei_Hong Kong,Taiwan_Hong Kong
CAL922,Landed 09:36,green,1546738581,1546767381,2019/1/6 1:36,2019/1/6 9:36,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546732500,1546738200,1546734469,1546738581,4140,28,Hong Kong,Taipei,2019/1/6 0:27,2019/1/6 8:27,2019/1/6 1:36,2019/1/6 9:36,Hong Kong_Taiwan,Hong Kong_Taipei,Taiwan_Hong Kong
CAL909,Landed 12:50,green,1546750231,1546779031,2019/1/6 4:50,2019/1/6 12:50,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,1546742400,1546749600,1546744778,1546750231,5460,28,Taipei,Hong Kong,2019/1/6 3:19,2019/1/6 11:19,2019/1/6 4:50,2019/1/6 12:50,Taiwan_Hong Kong,Taipei_Hong Kong,Taiwan_Hong Kong
CAL910,Landed 15:42,green,1546760565,1546789365,2019/1/6 7:42,2019/1/6 15:42,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546754400,1546761000,1546755983,1546760565,4560,28,Hong Kong,Taipei,2019/1/6 6:26,2019/1/6 14:26,2019/1/6 7:42,2019/1/6 15:42,Hong Kong_Taiwan,Hong Kong_Taipei,Taiwan_Hong Kong
CAL150,Landed 20:40,green,1546774845,1546807245,2019/1/6 11:40,2019/1/6 20:40,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Nagoya Chubu Centrair International Airport,NGO,RJGG,34.85841,136.805405,Japan,32400,1546766100,1546775400,1546767350,1546774845,7500,28,Taipei,Nagoya,2019/1/6 9:35,2019/1/6 17:35,2019/1/6 11:40,2019/1/6 20:40,Taiwan_Japan,Taipei_Nagoya,Taiwan_Japan
CAL151,Landed 11:53,green,1546833236,1546862036,2019/1/7 3:53,2019/1/7 11:53,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Nagoya Chubu Centrair International Airport,NGO,RJGG,34.85841,136.805405,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546822200,1546834800,1546822516,1546833236,10740,28,Nagoya,Taipei,2019/1/7 0:55,2019/1/7 9:55,2019/1/7 3:53,2019/1/7 11:53,Japan_Taiwan,Nagoya_Taipei,Taiwan_Japan
CAL835,Landed 16:50,green,1546854620,1546879820,2019/1/7 9:50,2019/1/7 16:50,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546840500,1546854300,1546841273,1546854620,13320,28,Taipei,Bangkok,2019/1/7 6:07,2019/1/7 14:07,2019/1/7 9:50,2019/1/7 16:50,Taiwan_Thailand,Taipei_Bangkok,Taiwan_Thailand
CAL836,Landed 22:54,yellow,1546872840,1546901640,2019/1/7 14:54,2019/1/7 22:54,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546858200,1546871100,1546861687,1546872840,11160,28,Bangkok,Taipei,2019/1/7 11:48,2019/1/7 18:48,2019/1/7 14:54,2019/1/7 22:54,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand
CAL701,Landed 10:22,yellow,1546309322,1546338122,2019/1/1 2:22,2019/1/1 10:22,A333,Airbus A330-302,B-18353,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Manila Ninoy Aquino International Airport,MNL,RPLL,14.50864,121.019501,Philippines,28800,1546299300,1546306800,1546302155,1546309322,7140,29,Taipei,Manila,2019/1/1 0:22,2019/1/1 8:22,2019/1/1 2:22,2019/1/1 10:22,Taiwan_Philippines,Taipei_Manila,Taiwan_Philippines
